,AAPL_price,AAPL_mcap,AAPL_return,AMZN_price,AMZN_mcap,AMZN_return,GOOGL_price,GOOGL_mcap,GOOGL_return,META_price,META_mcap,META_return,MSFT_price,MSFT_mcap,MSFT_return,NVDA_price,NVDA_mcap,NVDA_return,TSLA_price,TSLA_mcap,TSLA_return,SPX_price,SPX_mcap,SPX_return,GOOG_price,GOOG_mcap,GOOG_return
2017-06-06,38.613,805277.5639,0.3378,50.15,479409.4209,-0.8246,49.834,682000.3735,-0.7172,152.81,442870.4347,-0.5337,72.52,559891.7223,0.332,3.6835,87667.3,-0.4527,23.5233,57959.141,1.5922,2429.33,21705764.54,-0.28,48.829,682000.3735,-0.7228
2017-06-07,38.843,810074.2966,0.5957,50.504,482788.7076,0.7049,50.08,685248.6418,0.4926,153.12,443768.8696,0.2029,72.39,558888.0554,-0.1793,3.728,88726.4,1.2081,23.9767,59076.109,1.9272,2433.14,21744162.75,0.16,49.054,685248.6418,0.4618
2017-06-08,38.748,808093.0374,-0.2446,50.514,482884.3027,0.0198,50.214,686976.0499,0.2686,154.71,448376.9711,1.0384,71.95,555491.029,-0.6078,3.9985,95164.3,7.2559,24.6667,60776.2,2.8778,2433.79,21749582.28,0.03,49.171,686976.0499,0.2375
2017-06-09,37.245,776757.86,-3.8777,48.915,467608.2059,-3.1635,48.506,663560.8327,-3.4014,149.6,433567.2864,-3.303,70.32,542906.5901,-2.2655,3.74,89012.0,-6.4649,23.8213,58693.3832,-3.427,2431.77,21726239.98,-0.08,47.492,663560.8327,-3.4146
2017-06-12,36.355,758196.5901,-2.3896,48.246,461203.3343,-1.3697,48.091,658323.7517,-0.8566,148.44,430205.401,-0.7754,69.78,538737.5122,-0.7679,3.7493,89232.15,0.2473,23.934,58970.9826,0.473,2429.39,21705097.84,-0.1,47.145,658323.7517,-0.7296
2017-06-13,36.648,764296.7827,0.8046,49.04,468793.5851,1.6457,48.525,665005.7308,0.9035,150.68,436697.3176,1.509,70.65,545454.3599,1.2468,3.785,90083.0,0.9535,25.0633,61753.547,4.7185,2440.35,21803582.53,0.45,47.67,665005.7308,1.1136
2017-06-14,36.29,756841.0144,-0.9755,48.824,466728.7355,-0.4405,48.396,663201.9942,-0.2648,150.25,435451.0864,-0.2854,70.27,542520.5701,-0.5379,3.793,90273.4,0.2114,25.3773,62527.2116,1.2528,2437.92,21782822.37,-0.1,47.538,663201.9942,-0.2769
2017-06-15,36.073,752304.9736,-0.5993,48.209,460849.6369,-1.2596,48.009,657581.5621,-0.8007,149.8,434146.9068,-0.2995,69.9,539663.9797,-0.5265,3.8093,90660.15,0.4284,25.0227,61653.3484,-1.3976,2432.46,21732598.06,-0.22,47.116,657581.5621,-0.8888
2017-06-16,35.568,741773.0168,-1.4,49.386,472101.1801,2.4415,47.931,656143.0071,-0.1625,150.64,436581.3754,0.5607,70.0,540436.0312,0.1431,3.7905,90213.9,-0.4922,24.76,61006.164,-1.0497,2433.15,21732421.22,0.03,46.989,656143.0071,-0.2685
2017-06-19,36.585,762993.3456,2.8608,49.759,475666.8773,0.7553,48.761,667992.8719,1.7317,152.87,443044.31,1.4804,70.87,547152.879,1.2429,3.933,93605.4,3.7594,24.6533,60743.348,-0.4308,2453.46,21893314.71,0.83,47.869,667992.8719,1.8717
2017-06-20,36.253,756058.9384,-0.9088,49.63,474433.7006,-0.2593,48.45,663494.301,-0.6388,152.25,441247.4403,-0.4056,69.91,539741.1848,-1.3546,3.9273,93468.55,-0.1462,24.816,61144.1424,0.6598,2437.03,21748297.47,-0.67,47.532,663494.301,-0.704
2017-06-21,36.468,760542.8408,0.5931,50.112,479041.3844,0.9712,48.93,669846.0637,0.9907,153.91,446058.4141,1.0903,70.27,542520.5701,0.5149,3.9868,94884.65,1.5151,25.0933,61827.464,1.1176,2435.61,21739697.88,-0.06,47.973,669846.0637,0.9278
2017-06-22,36.408,759291.5192,-0.1645,50.065,478596.8671,-0.0928,48.831,668338.807,-0.2013,153.4,444580.3438,-0.3314,70.26,542443.365,-0.0142,3.9593,94230.15,-0.6898,25.5073,62847.5186,1.6498,2434.5,21732853.87,-0.05,47.855,668338.807,-0.246
2017-06-23,36.57,762680.5152,0.4463,50.187,479763.1274,0.2437,49.305,674530.2391,0.9697,155.07,449420.2993,1.0887,71.21,549777.854,1.3521,3.8458,91528.85,-2.8667,25.5633,62985.497,0.2195,2438.3,21766843.74,0.16,48.28,674530.2391,0.8881
2017-06-26,36.455,760282.1488,-0.3145,49.699,475098.0865,-0.9724,48.605,665097.7282,-1.4197,153.59,445130.9974,-0.9544,70.53,544527.904,-0.9549,3.8038,90529.25,-1.0921,25.166,62006.5074,-1.5543,2439.07,21774628.75,0.03,47.614,665097.7282,-1.3795
2017-06-27,35.933,749385.2232,-1.4333,48.839,466876.9079,-1.7304,47.405,648147.4509,-2.4689,150.58,436407.4848,-1.9598,69.21,534336.8245,-1.8715,3.6645,87215.1,-3.6609,24.158,59522.8962,-4.0054,2419.38,21598048.12,-0.81,46.367,648147.4509,-2.619
2017-06-28,36.458,760334.2872,1.4611,49.517,473353.4759,1.3872,48.051,657173.7733,1.3627,153.24,444116.6355,1.7665,69.8,538891.9282,0.8525,3.7938,90291.25,3.5271,24.7493,60979.8824,2.4478,2440.69,21787648.59,0.88,47.025,657173.7733,1.4191
2017-06-29,35.92,749124.5312,-1.4743,48.796,466470.6287,-1.4541,46.891,641313.6894,-2.4131,151.04,437740.6462,-1.4357,68.49,528778.0539,-1.8768,3.667,87274.6,-3.341,24.05,59256.795,-2.8257,2419.7,21597639.01,-0.86,45.89,641313.6894,-2.4136
2017-06-30,36.005,750897.2368,0.2366,48.4,462680.283,-0.8126,46.484,635341.9558,-0.868,150.98,437566.7556,-0.0397,68.93,532175.0804,0.6424,3.614,86013.2,-1.4453,24.1073,59398.0586,0.2384,2423.41,21628069.42,0.15,45.437,635341.9558,-0.9872
2017-07-03,35.875,748186.04,-0.3611,47.683,455826.1144,-1.4814,45.973,628342.6884,-1.0993,148.43,430176.4044,-1.689,68.17,526307.4892,-1.1026,3.4833,82901.35,-3.6179,23.508,57921.3612,-2.4861,2429.01,21681910.24,0.23,44.935,628342.6884,-1.1037
2017-07-04,35.875,748186.04,-0.3611,47.683,455826.1144,-1.4814,45.973,628342.6884,-1.0993,148.43,430176.4044,-1.689,68.17,526307.4892,-1.1026,3.4833,82901.35,-3.6179,23.508,57921.3612,-2.4861,2429.01,21681910.24,0.23,44.935,628342.6884,-1.1037
2017-07-05,36.023,751262.2056,0.4111,48.57,464305.3997,1.8602,46.613,637274.8846,1.3921,150.34,435711.9224,1.2868,69.08,533333.1576,1.3349,3.5763,85114.75,2.6699,21.806,53727.8034,-7.2401,2432.54,21707325.73,0.15,45.586,637274.8846,1.4476
2017-07-06,35.683,744171.3832,-0.9439,48.257,461313.2731,-0.6444,46.385,633946.8489,-0.4902,148.82,431306.6934,-1.011,68.57,529395.6951,-0.7383,3.587,85370.6,0.3006,20.5887,50728.4158,-5.5826,2409.75,21504978.28,-0.94,45.335,633946.8489,-0.5506
2017-07-07,36.045,751731.4512,1.0159,48.938,467823.2994,1.4112,47.04,642570.5276,1.4143,151.44,438899.917,1.7605,69.46,536266.9532,1.2979,3.669,87322.2,2.286,20.8813,51449.5172,1.4215,2425.18,21642399.23,0.64,45.93,642570.5276,1.3125
2017-07-10,36.265,756319.6304,0.6103,49.824,476288.2455,1.8094,47.55,649626.8567,1.0831,153.5,444870.1615,1.3603,69.98,540281.6209,0.7486,3.8425,91451.5,4.7288,21.07,51914.373,0.9035,2427.43,21660540.82,0.09,46.44,649626.8567,1.1115
2017-07-11,36.383,758770.1352,0.324,49.707,475169.7828,-0.2348,47.677,650917.5068,0.266,155.27,449999.9347,1.1531,69.99,540358.826,0.0143,3.897,92748.6,1.4183,21.8147,53749.1572,3.5343,2425.53,21644576.93,-0.08,46.505,650917.5068,0.1389
2017-07-12,36.435,759865.0416,0.1443,50.326,481087.1195,1.2453,48.383,660547.4026,1.4819,158.9,460520.317,2.3379,71.15,549314.6231,1.6574,4.0627,96693.45,4.2533,21.968,54126.9552,0.7029,2443.25,21803649.04,0.73,47.192,660547.4026,1.4773
2017-07-13,36.943,770449.1368,1.3929,50.032,478276.6236,-0.5842,48.443,662163.5465,0.123,159.26,461563.6607,0.2266,71.77,554101.3422,0.8714,4.0158,95574.85,-1.1569,21.5607,53123.3266,-1.8542,2447.83,21845379.16,0.19,47.358,662163.5465,0.3528
2017-07-14,37.26,777070.7136,0.8594,50.091,478840.6347,0.1179,48.846,668024.3587,0.8319,159.97,463621.3664,0.4458,72.78,561899.0621,1.4073,4.1237,98145.25,2.6894,21.852,53841.1428,1.3512,2459.27,21945974.9,0.47,47.8,668024.3587,0.9323
2017-07-17,37.39,779781.9104,0.3489,50.502,482774.373,0.8215,48.798,666766.9171,-0.0972,159.73,462925.8039,-0.15,73.35,566299.7555,0.7832,4.1063,97728.75,-0.4244,21.3047,52492.5682,-2.5047,2459.14,21944336.59,-0.01,47.671,666766.9171,-0.2688
2017-07-18,37.52,782493.1072,0.3477,51.223,489662.0,1.4267,49.348,674736.0723,1.1261,162.86,471997.0978,1.9596,73.3,565913.7298,-0.0682,4.149,98746.2,1.0411,21.8827,53916.7024,2.713,2460.61,21955580.71,0.06,48.27,674736.0723,1.2565
2017-07-19,37.755,787394.1168,0.6263,51.343,490818.7007,0.2362,49.639,678639.7698,0.5897,164.14,475706.7642,0.786,73.86,570237.218,0.764,4.1275,98234.5,-0.5182,21.684,53427.2076,-0.9079,2473.83,22067812.29,0.54,48.545,678639.7698,0.5687
2017-07-20,37.585,783848.7056,-0.4503,51.435,491693.3958,0.1782,49.61,677438.1817,-0.0584,164.53,476837.0533,0.2376,74.22,573016.6033,0.4874,4.1875,99662.5,1.4537,21.9947,54192.6592,1.4327,2473.45,22061652.18,-0.02,48.408,677438.1817,-0.2822
2017-07-21,37.568,783483.7368,-0.0466,51.284,490245.1301,-0.2945,49.692,679735.6625,0.1663,164.43,476547.2356,-0.0608,73.79,568773.32,-0.5794,4.2025,100019.5,0.3582,21.8933,53942.984,-0.4607,2472.54,22055295.18,-0.04,48.646,679735.6625,0.4927
2017-07-24,38.023,792972.9256,1.2112,51.948,496592.6447,1.2948,49.915,685033.093,0.4498,166.0,481097.3734,0.9548,73.6,567308.8,-0.2575,4.1538,98859.25,-1.16,22.8347,56262.3352,4.2996,2469.91,22035934.87,-0.11,49.017,685033.093,0.7627
2017-07-25,38.185,796361.9216,0.4274,51.994,497032.3821,0.0886,48.451,664615.3726,-2.933,165.28,479010.686,-0.4337,74.19,571856.52,0.8016,4.1338,98383.25,-0.4815,22.64,55782.696,-0.8525,2477.13,22093819.24,0.29,47.535,664615.3726,-3.0234
